"word","position_score","psi","zeta","abs_zeta","political_leaning","frequency","position_rank","discrimination_rank"
"elektrogeräte",-3.60372625417449,-3.63824771106215,-0.584408254313467,0.584408254313467,"left",5,54,10842.5
"ramstein",-3.60372625417449,-3.63824771106215,-0.584408254313467,0.584408254313467,"left",5,55,10842.5
"industriestruktur",-3.60372625417449,-3.63824771106215,-0.584408254313467,0.584408254313467,"left",5,56,10842.5
"bodenpreise",-3.60372625417449,-3.63824771106215,-0.584408254313467,0.584408254313467,"left",5,57,10842.5
"kinderund",-3.60372625417449,-3.63824771106215,-0.584408254313467,0.584408254313467,"left",5,58,10842.5
"rüstungsausgaben",-3.60372625417449,-3.63824771106215,-0.584408254313467,0.584408254313467,"left",5,59,10842.5
"auslieferungsersuchen",-3.60372625417449,-3.63824771106215,-0.584408254313467,0.584408254313467,"left",5,60,10842.5
"gemeinschaftsschule",-3.29267154086742,-2.28451340565274,-1.0506852296053,1.0506852296053,"left",12,61,5427
"militarisierung",-3.19174896216354,-1.32056283162997,-1.64919553544102,1.64919553544102,"left",27,62,2217
"niedriglohn",-3.05358916786101,-1.63640381008807,-1.34731775791491,1.34731775791491,"left",16,63,3316
"lohnausgleich",-3.0325095002275,-2.18035382692692,-1.0193993498755,1.0193993498755,"left",9,64,5828
"schikanen",-2.92694509796477,-2.14182943955915,-1.00304916994346,1.00304916994346,"left",8,65,5992.5
"umgestaltet",-2.92694509796477,-2.14182943955915,-1.00304916994346,1.00304916994346,"left",8,66,5992.5
"eingesetzte",-2.92694509796477,-2.14182943955915,-1.00304916994346,1.00304916994346,"left",8,67,5992.5
"parteiensponsoring",-2.92694509796477,-2.14182943955915,-1.00304916994346,1.00304916994346,"left",8,68,5992.5
"reichtums",-2.86130326345126,-1.56003728293605,-1.31161416549189,1.31161416549189,"left",13,69,3478.5
"selbstorganisation",-2.86130326345126,-1.56003728293605,-1.31161416549189,1.31161416549189,"left",13,70,3478.5
"erwerbslosen",-2.84928128353094,-0.971939146961682,-1.75259440595485,1.75259440595485,"left",23,71,1951
"emanzipatorische",-2.80789722870185,-2.10129782272142,-0.981951829461783,0.981951829461783,"left",7,72,6209
"unmenschlichen",-2.80789722870185,-2.10129782272142,-0.981951829461783,0.981951829461783,"left",7,73,6209
"klagerechte",-2.80789722870185,-2.10129782272142,-0.981951829461783,0.981951829461783,"left",7,74,6209
"sozialbindung",-2.80789722870185,-2.10129782272142,-0.981951829461783,0.981951829461783,"left",7,75,6209
"immobilienkonzerne",-2.80789722870185,-2.10129782272142,-0.981951829461783,0.981951829461783,"left",7,76,6209
"profit",-2.76750495282157,-0.730637616610486,-1.92058027498135,1.92058027498135,"left",26,77,1614
"normalarbeitsverhältnis",-2.7562303092006,-1.48756198781095,-1.31007308040771,1.31007308040771,"left",12,78,3483.5
"westniveau",-2.7562303092006,-1.48756198781095,-1.31007308040771,1.31007308040771,"left",12,79,3483.5
"profite",-2.72099551033905,-0.137610160917744,-2.54007276774061,2.54007276774061,"left",44,80,869
"gesundheitsversicherung",-2.7125928218704,-0.651657127291439,-1.95829926512671,1.95829926512671,"left",26,81,1541
"kapitalismus",-2.68450022025384,-0.650710957421421,-1.93893546719012,1.93893546719012,"left",25,82,1581
"landraub",-2.67122623088869,-2.05890634803765,-0.9541679788924,0.9541679788924,"left",6,83,6557.5
"rekommunalisierung",-2.67122623088869,-2.05890634803765,-0.9541679788924,0.9541679788924,"left",6,84,6557.5
"kooperationsvereinbarungen",-2.67122623088869,-2.05890634803765,-0.9541679788924,0.9541679788924,"left",6,85,6557.5
"niederschlagen",-2.67122623088869,-2.05890634803765,-0.9541679788924,0.9541679788924,"left",6,86,6557.5
"demokratisierung",-2.66681829697835,-0.318030551133989,-2.27475154896972,2.27475154896972,"left",34,87,1124
"pflegearbeit",-2.62050177057628,-1.47613301771139,-1.25269760007924,1.25269760007924,"left",10,88,3841
"bedarfsdeckende",-2.58904525643158,-1.43180819433623,-1.26539595830963,1.26539595830963,"left",10,89,3764
"kommerzielle",-2.58639947667528,-0.840303953658035,-1.69912730331784,1.69912730331784,"left",18,90,2090
"energiekonzerne",-2.57624013425333,-1.07735897319287,-1.50328323148581,1.50328323148581,"left",14,91,2649
"niedriglöhne",-2.5243320591233,-1.44672632845954,-1.22459886406286,1.22459886406286,"left",9,92,4003.5
"lebenspartnerinnen",-2.5243320591233,-1.44672632845954,-1.22459886406286,1.22459886406286,"left",9,93,4003.5
"waffenexporte",-2.51579094050258,-0.924041360005871,-1.58497171758141,1.58497171758141,"left",15,94,2393
"günstigere",-2.51044582494965,-2.01524142235573,-0.916530114299619,0.916530114299619,"left",5,95,6938.5
"nahrungsmittelproduktion",-2.51044582494965,-2.01524142235573,-0.916530114299619,0.916530114299619,"left",5,96,6938.5
"profitmaximierung",-2.51044582494965,-2.01524142235573,-0.916530114299619,0.916530114299619,"left",5,97,6938.5
"massenarbeitslosigkeit",-2.51044582494965,-2.01524142235573,-0.916530114299619,0.916530114299619,"left",5,98,6938.5
"assistenzleistungen",-2.51044582494965,-2.01524142235573,-0.916530114299619,0.916530114299619,"left",5,99,6938.5
"abhängigen",-2.51044582494965,-2.01524142235573,-0.916530114299619,0.916530114299619,"left",5,100,6938.5
"beweislast",-2.51044582494965,-2.01524142235573,-0.916530114299619,0.916530114299619,"left",5,101,6938.5
"commons",-2.51044582494965,-2.01524142235573,-0.916530114299619,0.916530114299619,"left",5,102,6938.5
"staatsanwältinnen",-2.51044582494965,-2.01524142235573,-0.916530114299619,0.916530114299619,"left",5,103,6938.5
"wohnungsbestände",-2.51044582494965,-2.01524142235573,-0.916530114299619,0.916530114299619,"left",5,104,6938.5
"innereuropäischen",-2.51044582494965,-2.01524142235573,-0.916530114299619,0.916530114299619,"left",5,105,6938.5
"us-atomwaffen",-2.51044582494965,-2.01524142235573,-0.916530114299619,0.916530114299619,"left",5,106,6938.5
"beiräte",-2.51044582494965,-2.01524142235573,-0.916530114299619,0.916530114299619,"left",5,107,6938.5
"langlebige",-2.51044582494965,-2.01524142235573,-0.916530114299619,0.916530114299619,"left",5,108,6938.5
"stromkonzerne",-2.51044582494965,-2.01524142235573,-0.916530114299619,0.916530114299619,"left",5,109,6938.5
"takt",-2.51044582494965,-2.01524142235573,-0.916530114299619,0.916530114299619,"left",5,110,6938.5
"mindesthonorare",-2.51044582494965,-2.01524142235573,-0.916530114299619,0.916530114299619,"left",5,111,6938.5
"tarifvertragspartei",-2.51044582494965,-2.01524142235573,-0.916530114299619,0.916530114299619,"left",5,112,6938.5
"weltwirtschaftsordnung",-2.51044582494965,-2.01524142235573,-0.916530114299619,0.916530114299619,"left",5,113,6938.5
"aufenthaltsrechts",-2.51044582494965,-2.01524142235573,-0.916530114299619,0.916530114299619,"left",5,114,6938.5
"neoliberale",-2.46840337857188,-0.622198112875195,-1.80845425881319,1.80845425881319,"left",19,115,1822
"neoliberalen",-2.45926351271498,-0.781492310795988,-1.66381933642786,1.66381933642786,"left",16,116,2177
"kürzungspolitik",-2.43361980567222,-1.03406753570522,-1.45113500610233,1.45113500610233,"left",12,117,2872
"zurückgedrängt",-2.42688845511309,-1.11189369713273,-1.39189080915363,1.39189080915363,"left",11,118,3085
"minderheitensprachen",-2.4186660594263,-1.19600133010333,-1.33004863339686,1.33004863339686,"left",10,119,3396
"privathaushalten",-2.39917899891367,-0.764062949740551,-1.63737626149636,1.63737626149636,"left",15,120,2242
"umweltverbände",-2.38539509784244,-1.37401224152796,-1.20004451186762,1.20004451186762,"left",8,121,4211
"pflegebedarf",-2.35792728319168,-0.238383487769302,-2.09298488011807,2.09298488011807,"left",24,122,1340
"austerität",-2.35323081265181,-1.0122355509657,-1.41860135134542,1.41860135134542,"left",11,123,2985
"bewegungen",-2.34324479746433,0.495076579363382,-3.00138822739696,3.00138822739696,"left",49,124,574
"entmachten",-2.33907088021917,-1.08857217111206,-1.35725965201681,1.35725965201681,"left",10,125,3272
"nichtkommerzielle",-2.33121239193859,-1.07806878256333,-1.35982236990524,1.35982236990524,"left",10,126,3261
"rüstungsproduktion",-2.32189556260133,-1.17100158126218,-1.29289399708982,1.29289399708982,"left",9,127,3603
"privatisierungen",-2.30318016528272,0.212003904179885,-2.56073109206979,2.56073109206979,"left",35,128,857
"ganztägig",-2.29554973163863,-1.38732138682515,-1.1471856199794,1.1471856199794,"left",7,129,4597
"profiten",-2.29554973163863,-1.38732138682515,-1.1471856199794,1.1471856199794,"left",7,130,4597
"daueraufgaben",-2.29554973163863,-1.38732138682515,-1.1471856199794,1.1471856199794,"left",7,131,4597
"personalabbau",-2.29554973163863,-1.38732138682515,-1.1471856199794,1.1471856199794,"left",7,132,4597
"weiterbildungsgeld",-2.29554973163863,-1.38732138682515,-1.1471856199794,1.1471856199794,"left",7,133,4597
"rassistischer",-2.29554973163863,-1.38732138682515,-1.1471856199794,1.1471856199794,"left",7,134,4597
"umzubauen",-2.29554973163863,-1.38732138682515,-1.1471856199794,1.1471856199794,"left",7,135,4597
"spekulativen",-2.28771038903284,-1.02027648254415,-1.37357007701686,1.37357007701686,"left",10,136,3189.5
"lesbischen",-2.28771038903284,-1.02027648254415,-1.37357007701686,1.37357007701686,"left",10,137,3189.5
"belegschaften",-2.28626148688928,0.205413391471354,-2.53355800476305,2.53355800476305,"left",34,138,878
"klimagerechte",-2.2834223232295,-0.752248353265384,-1.56760842202838,1.56760842202838,"left",13,139,2461
"arbeitsangebote",-2.26369185058731,-1.345304372726,-1.15528244628528,1.15528244628528,"left",7,140,4537.5
"beschäftigungssektor",-2.26369185058731,-1.345304372726,-1.15528244628528,1.15528244628528,"left",7,141,4537.5
"massenentlassungen",-2.26369185058731,-1.345304372726,-1.15528244628528,1.15528244628528,"left",7,142,4537.5
"arbeitsvertrag",-2.26369185058731,-1.345304372726,-1.15528244628528,1.15528244628528,"left",7,143,4537.5
"treuhand",-2.24196602573411,-1.06552904640818,-1.31598922841946,1.31598922841946,"left",9,144,3460
"erzieherin",-2.23407035596496,-1.05522530526623,-1.31812799021871,1.31812799021871,"left",9,145,3449
"umbaus",-2.23286364951194,-0.542826826013208,-1.70211483145643,1.70211483145643,"left",15,146,2085
"kürzere",-2.22796420677885,-0.846600826316949,-1.45905336252473,1.45905336252473,"left",11,147,2824
"erwerbslose",-2.21829185110191,-0.09642918634518,-2.1138752410138,2.1138752410138,"left",23,148,1313
"hochschulgremien",-2.21801778176473,-1.43980815532352,-1.07972872417002,1.07972872417002,"left",6,149,5199
"sozialökologischen",-2.21507805850158,0.173444252065697,-2.4157499320455,2.4157499320455,"left",30,150,1007
"lebensjahres",-2.21365339813666,-1.14646407919385,-1.24783772364299,1.24783772364299,"left",8,151,3869.5
"kuba",-2.21365339813666,-1.14646407919385,-1.24783772364299,1.24783772364299,"left",8,152,3869.5
"profiling",-2.1903470531691,-0.99855894115305,-1.32947022054705,1.32947022054705,"left",9,153,3403.5
"zze",-2.1903470531691,-0.99855894115305,-1.32947022054705,1.32947022054705,"left",9,154,3403.5
"rechter",-2.17849133717947,0.0383406497331045,-2.22065659335382,2.22065659335382,"left",25,155,1187
"lizenzgebühren",-2.15511036397424,-1.35885418223155,-1.09244122084465,1.09244122084465,"left",6,156,5102
"honorarverträge",-2.15511036397424,-1.35885418223155,-1.09244122084465,1.09244122084465,"left",6,157,5102
"abschläge",-2.15511036397424,-1.35885418223155,-1.09244122084465,1.09244122084465,"left",6,158,5102
"kommunikations",-2.15511036397424,-1.35885418223155,-1.09244122084465,1.09244122084465,"left",6,159,5102
"stadtumbau",-2.15511036397424,-1.35885418223155,-1.09244122084465,1.09244122084465,"left",6,160,5102
"sozialtickets",-2.15511036397424,-1.35885418223155,-1.09244122084465,1.09244122084465,"left",6,161,5102
"racial",-2.15511036397424,-1.35885418223155,-1.09244122084465,1.09244122084465,"left",6,162,5102
"sozialverbände",-2.15153743203006,-0.581109657337222,-1.609024094271,1.609024094271,"left",13,163,2320
"genossenschaftliche",-2.14412724614816,0.0822478305976234,-2.23414031296945,2.23414031296945,"left",25,164,1169
"systemwechsel",-2.13537750191397,-0.292305342562487,-1.84502121422999,1.84502121422999,"left",17,165,1767
"caritas",-2.12291608241341,-1.31798746853999,-1.09833667287788,1.09833667287788,"left",6,166,5057
"abschlagsfrei",-2.12291608241341,-1.31798746853999,-1.09833667287788,1.09833667287788,"left",6,167,5057
"schwangerschaftsabbrüchen",-2.12291608241341,-1.31798746853999,-1.09833667287788,1.09833667287788,"left",6,168,5057
"ungen",-2.11730100530393,-0.330070952507171,-1.79518250457676,1.79518250457676,"left",16,169,1846
"sozialabbau",-2.11010219525189,-0.695695990228937,-1.49016728425768,1.49016728425768,"left",11,170,2703
"lebensweisen",-2.10791622347021,0.0446526614404083,-2.15550755119901,2.15550755119901,"left",23,171,1261
"reichsten",-2.10519812704325,-0.314836367741037,-1.79856909392738,1.79856909392738,"left",16,172,1841
"freiberufler",-2.10306197636951,-0.376691916367538,-1.74202531166773,1.74202531166773,"left",15,173,1974
"kostenfreie",-2.0967672547396,0.0586477687532348,-2.15916298684001,2.15916298684001,"left",23,174,1258
"plurale",-2.09058365117786,-1.12319520617108,-1.19225405919639,1.19225405919639,"left",7,175,4269
"leerstehenden",-2.09058365117786,-1.12319520617108,-1.19225405919639,1.19225405919639,"left",7,176,4269
"zweckentfremdung",-2.09058365117786,-1.12319520617108,-1.19225405919639,1.19225405919639,"left",7,177,4269
"fluchtwege",-2.08356761318215,-0.352290319111869,-1.74706364852251,1.74706364852251,"left",15,178,1966
"reichtum",-2.07623207931564,1.22546855381626,-3.83162512394035,3.83162512394035,"left",72,179,308
"sozialverbänden",-2.05750065737518,-0.463000020611242,-1.63230310069958,1.63230310069958,"left",13,180,2258
"steuermodelle",-2.05202424603915,-1.41174153629983,-1.01304026717631,1.01304026717631,"left",5,181,5884.5
"streikrechts",-2.05202424603915,-1.41174153629983,-1.01304026717631,1.01304026717631,"left",5,182,5884.5
"heilberufe",-2.05202424603915,-1.41174153629983,-1.01304026717631,1.01304026717631,"left",5,183,5884.5
"verdachtsfällen",-2.05202424603915,-1.41174153629983,-1.01304026717631,1.01304026717631,"left",5,184,5884.5
"langzeiterwerbslose",-2.05202424603915,-1.41174153629983,-1.01304026717631,1.01304026717631,"left",5,185,5884.5
"1990er",-2.05202424603915,-1.41174153629983,-1.01304026717631,1.01304026717631,"left",5,186,5884.5
"eingeschlossen",-2.05202424603915,-1.41174153629983,-1.01304026717631,1.01304026717631,"left",5,187,5884.5
"saisonbeschäftigte",-2.05202424603915,-1.41174153629983,-1.01304026717631,1.01304026717631,"left",5,188,5884.5
"zuzahlungen",-2.046839796761,-0.181568473830894,-1.8692042475843,1.8692042475843,"left",17,189,1712
"klimagerechtigkeit",-2.04415607842636,0.422512740758422,-2.5250008493761,2.5250008493761,"left",31,190,887
"tarifflucht",-2.03842912431957,-0.701841601801877,-1.43513464377712,1.43513464377712,"left",10,191,2929
"streikrecht",-2.02409698561873,-0.214260524012301,-1.81846621371489,1.81846621371489,"left",16,192,1801
"wirtschaftsprüfer",-2.02070310350534,-0.680114452874307,-1.43819419510469,1.43819419510469,"left",10,193,2916
"unbefristet",-2.00326733099687,-0.658873137671345,-1.44100810885463,1.44100810885463,"left",10,194,2905.5
"xiv",-2.00326733099687,-0.658873137671345,-1.44100810885463,1.44100810885463,"left",10,195,2905.5
"personalbemessung",-2.00168621328901,-0.320481142356461,-1.70531417532206,1.70531417532206,"left",14,196,2072
"reproduktive",-2.00121875829601,-1.01306095609822,-1.20589966227009,1.20589966227009,"left",7,197,4159
"werkverträge",-1.99526636966035,-0.243704553021007,-1.76636768655932,1.76636768655932,"left",15,198,1918
"umweltverträglichen",-1.98805955376084,-1.33360031883948,-1.02056756108986,1.02056756108986,"left",5,199,5776.5
"studierendenschaften",-1.98805955376084,-1.33360031883948,-1.02056756108986,1.02056756108986,"left",5,200,5776.5
"hochschulniveau",-1.98805955376084,-1.33360031883948,-1.02056756108986,1.02056756108986,"left",5,201,5776.5
"lehraufträge",-1.98805955376084,-1.33360031883948,-1.02056756108986,1.02056756108986,"left",5,202,5776.5
"sozialverträgliche",-1.98805955376084,-1.33360031883948,-1.02056756108986,1.02056756108986,"left",5,203,5776.5
"ausgerichtetes",-1.98805955376084,-1.33360031883948,-1.02056756108986,1.02056756108986,"left",5,204,5776.5
"stimmrecht",-1.98805955376084,-1.33360031883948,-1.02056756108986,1.02056756108986,"left",5,205,5776.5
"lieferverkehr",-1.98805955376084,-1.33360031883948,-1.02056756108986,1.02056756108986,"left",5,206,5776.5
"kommerzieller",-1.98805955376084,-1.33360031883948,-1.02056756108986,1.02056756108986,"left",5,207,5776.5
"antimuslimischen",-1.98805955376084,-1.33360031883948,-1.02056756108986,1.02056756108986,"left",5,208,5776.5
"verkommt",-1.98805955376084,-1.33360031883948,-1.02056756108986,1.02056756108986,"left",5,209,5776.5
"entkriminalisiert",-1.98805955376084,-1.33360031883948,-1.02056756108986,1.02056756108986,"left",5,210,5776.5
"fanprojekte",-1.98805955376084,-1.33360031883948,-1.02056756108986,1.02056756108986,"left",5,211,5776.5
"profitstreben",-1.98805955376084,-1.33360031883948,-1.02056756108986,1.02056756108986,"left",5,212,5776.5
"milliardenschweren",-1.98805955376084,-1.33360031883948,-1.02056756108986,1.02056756108986,"left",5,213,5776.5
"klimawohngeld",-1.98805955376084,-1.33360031883948,-1.02056756108986,1.02056756108986,"left",5,214,5776.5
"sicherheitsupdates",-1.98805955376084,-1.33360031883948,-1.02056756108986,1.02056756108986,"left",5,215,5776.5
"steuertricks",-1.98805955376084,-1.33360031883948,-1.02056756108986,1.02056756108986,"left",5,216,5776.5
"bedingungslosen",-1.98805955376084,-1.33360031883948,-1.02056756108986,1.02056756108986,"left",5,217,5776.5
"unbezahlten",-1.98805955376084,-1.33360031883948,-1.02056756108986,1.02056756108986,"left",5,218,5776.5
"angespanntem",-1.98805955376084,-1.33360031883948,-1.02056756108986,1.02056756108986,"left",5,219,5776.5
"mindesteinkommen",-1.98805955376084,-1.33360031883948,-1.02056756108986,1.02056756108986,"left",5,220,5776.5
"zwangsräumungen",-1.98805955376084,-1.33360031883948,-1.02056756108986,1.02056756108986,"left",5,221,5776.5
"lernbedingungen",-1.98805955376084,-1.33360031883948,-1.02056756108986,1.02056756108986,"left",5,222,5776.5
"gebührenfreie",-1.9818167076098,-0.450599339423483,-1.58203862353429,1.58203862353429,"left",12,223,2406
"sozialökologische",-1.97378272578828,0.25221588609384,-2.23906822872957,2.23906822872957,"left",24,224,1162
"ostdeutsche",-1.96387590771542,0.0304833760466234,-1.99403796806661,1.99403796806661,"left",19,225,1485
"aufrüstung",-1.96279146811777,0.848542538351895,-3.00007997788776,3.00007997788776,"left",43,226,577
"familienleben",-1.95659400940205,-0.959339481946704,-1.21110779076441,1.21110779076441,"left",7,227,4128
"bürgernah",-1.95659400940205,-0.959339481946704,-1.21110779076441,1.21110779076441,"left",7,228,4128
"abgesicherten",-1.95659400940205,-0.959339481946704,-1.21110779076441,1.21110779076441,"left",7,229,4128
"kapitalvermögen",-1.95527040917854,-1.29423183443532,-1.02368880940945,1.02368880940945,"left",5,230,5720.5
"finanzkapitalismus",-1.95527040917854,-1.29423183443532,-1.02368880940945,1.02368880940945,"left",5,231,5720.5
"vollversicherung",-1.95527040917854,-1.29423183443532,-1.02368880940945,1.02368880940945,"left",5,232,5720.5
"privatvermögen",-1.95527040917854,-1.29423183443532,-1.02368880940945,1.02368880940945,"left",5,233,5720.5
"sozialstaatlichkeit",-1.95527040917854,-1.29423183443532,-1.02368880940945,1.02368880940945,"left",5,234,5720.5
"konsumierenden",-1.95527040917854,-1.29423183443532,-1.02368880940945,1.02368880940945,"left",5,235,5720.5
"arbeitsrechte",-1.95527040917854,-1.29423183443532,-1.02368880940945,1.02368880940945,"left",5,236,5720.5
"lohnfortzahlung",-1.95527040917854,-1.29423183443532,-1.02368880940945,1.02368880940945,"left",5,237,5720.5
"betriebsratswahlen",-1.95527040917854,-1.29423183443532,-1.02368880940945,1.02368880940945,"left",5,238,5720.5
"vollqualifizierende",-1.95527040917854,-1.29423183443532,-1.02368880940945,1.02368880940945,"left",5,239,5720.5
"wertgeschätzt",-1.95527040917854,-1.29423183443532,-1.02368880940945,1.02368880940945,"left",5,240,5720.5
"derivate",-1.95527040917854,-1.29423183443532,-1.02368880940945,1.02368880940945,"left",5,241,5720.5
"un-brk",-1.95527040917854,-1.29423183443532,-1.02368880940945,1.02368880940945,"left",5,242,5720.5
"lernsoftware",-1.95527040917854,-1.29423183443532,-1.02368880940945,1.02368880940945,"left",5,243,5720.5
"kampfdrohnen",-1.95527040917854,-1.29423183443532,-1.02368880940945,1.02368880940945,"left",5,244,5720.5
"raffinerie",-1.95527040917854,-1.29423183443532,-1.02368880940945,1.02368880940945,"left",5,245,5720.5
"arztpraxen",-1.94259158997951,-0.403669555636951,-1.58754401105278,1.58754401105278,"left",12,246,2390
"interessenvertretungen",-1.94210178133213,-0.115405857196123,-1.8332087568828,1.8332087568828,"left",16,247,1781
"erwerbsarbeit",-1.94008430019035,1.06564365133778,-3.30538597449637,3.30538597449637,"left",52,248,459
"energiearmut",-1.93913055375352,-0.68724415420466,-1.3752253757831,1.3752253757831,"left",9,249,3184
"ökosteuer",-1.93913055375352,-0.68724415420466,-1.3752253757831,1.3752253757831,"left",9,250,3184
"innenschutz",-1.93913055375352,-0.68724415420466,-1.3752253757831,1.3752253757831,"left",9,251,3184
"verdrängung",-1.93637869432638,0.519990571631359,-2.51133594892201,2.51133594892201,"left",30,252,902
"spaltungen",-1.93341799294217,-0.931791075747553,-1.21336061728929,1.21336061728929,"left",7,253,4109
"lohnunterschiede",-1.93341799294217,-0.931791075747553,-1.21336061728929,1.21336061728929,"left",7,254,4109
"selbstgenutztes",-1.93341799294217,-0.931791075747553,-1.21336061728929,1.21336061728929,"left",7,255,4109
"communities",-1.93341799294217,-0.931791075747553,-1.21336061728929,1.21336061728929,"left",7,256,4109
"future",-1.93341799294217,-0.931791075747553,-1.21336061728929,1.21336061728929,"left",7,257,4109
"tariflich",-1.92245358764516,0.313299611166178,-2.24847472428968,2.24847472428968,"left",24,258,1148
"ausgebeutet",-1.92121173583979,-0.666066755178583,-1.37702134649209,1.37702134649209,"left",9,259,3173
"erschwinglich",-1.91295475571885,-0.368676379602855,-1.59091742934477,1.59091742934477,"left",12,260,2376
"solidarische",-1.89390060421907,2.08135250834449,-5.36188058129098,5.36188058129098,"left",136,261,141
"anzulegen",-1.86801124257747,-0.721866236698001,-1.30205168543084,1.30205168543084,"left",8,262,3540
"schwimmbäder",-1.86714901474979,0.144124549019025,-2.00666662715335,2.00666662715335,"left",19,263,1463
"kommunalebene",-1.86477768639166,-1.00582489933508,-1.1277555214882,1.1277555214882,"left",6,264,4749
"gemeindefinanzreform",-1.85657408837223,-0.996401592487484,-1.1280969581042,1.1280969581042,"left",6,265,4744.5
"landwirtschaftsbetriebe",-1.85657408837223,-0.996401592487484,-1.1280969581042,1.1280969581042,"left",6,266,4744.5
"branchenspezifische",-1.84348591090532,-0.288289281284537,-1.59602099777457,1.59602099777457,"left",12,267,2355.5
"nja",-1.84348591090532,-0.288289281284537,-1.59602099777457,1.59602099777457,"left",12,268,2355.5
"lebenspartnerschaft",-1.83682915102653,-0.463032256752596,-1.45721148720936,1.45721148720936,"left",10,269,2838
"aufstockung",-1.82941820762569,-0.35931111062244,-1.52858495534547,1.52858495534547,"left",11,270,2576
"hangeln",-1.82700369614747,-0.67503051871444,-1.30364220228828,1.30364220228828,"left",8,271,3524
"abgewälzt",-1.82700369614747,-0.67503051871444,-1.30364220228828,1.30364220228828,"left",8,272,3524
"zwei-klassen-medizin",-1.82700369614747,-0.67503051871444,-1.30364220228828,1.30364220228828,"left",8,273,3524
"freistellung",-1.81632896929349,-0.103361642406819,-1.72484396800533,1.72484396800533,"left",14,274,2023
"ostdeutscher",-1.81387179055267,-0.174703402322172,-1.66215004190429,1.66215004190429,"left",13,275,2181
"entlassungen",-1.81281884152556,-0.435883239406946,-1.45781885701609,1.45781885701609,"left",10,276,2830.5
"kulturbereich",-1.81281884152556,-0.435883239406946,-1.45781885701609,1.45781885701609,"left",10,277,2830.5
"altlasten",-1.81103535078391,-0.944703973953802,-1.12924211359011,1.12924211359011,"left",6,278,4730
"internetkonzerne",-1.81103535078391,-0.944703973953802,-1.12924211359011,1.12924211359011,"left",6,279,4730
"wohlhabende",-1.81103535078391,-0.944703973953802,-1.12924211359011,1.12924211359011,"left",6,280,4730
"psychotherapeut",-1.81103535078391,-0.944703973953802,-1.12924211359011,1.12924211359011,"left",6,281,4730
"motiven",-1.81103535078391,-0.944703973953802,-1.12924211359011,1.12924211359011,"left",6,282,4730
"energieeffiziente",-1.8087969949897,-0.654507998635707,-1.30396285977899,1.30396285977899,"left",8,283,3519
"unterfinanzierung",-1.80743514111113,-0.33452603015939,-1.52904869816812,1.52904869816812,"left",11,284,2573
"bankenrettungen",-1.80329321829849,-0.781869085236648,-1.21979159012786,1.21979159012786,"left",7,285,4044.5
"verwertbarkeit",-1.80329321829849,-0.781869085236648,-1.21979159012786,1.21979159012786,"left",7,286,4044.5
"übertragbar",-1.79265216533401,-0.51866951263493,-1.38314711877032,1.38314711877032,"left",9,287,3128
"eigenanteil",-1.79086739652799,-0.634464899473288,-1.30404064410567,1.30404064410567,"left",8,288,3518
"nachzugehen",-1.78734757453207,-0.918231934074225,-1.12932120865239,1.12932120865239,"left",6,289,4725
"mieterhöhung",-1.78734757453207,-0.918231934074225,-1.12932120865239,1.12932120865239,"left",6,290,4725
"schlachthof",-1.78734757453207,-0.918231934074225,-1.12932120865239,1.12932120865239,"left",6,291,4725
"richtungswechsel",-1.78734757453207,-0.918231934074225,-1.12932120865239,1.12932120865239,"left",6,292,4725
"unbefristeten",-1.78734757453207,-0.918231934074225,-1.12932120865239,1.12932120865239,"left",6,293,4725
"einwanderungsgesellschaft",-1.78505782669568,0.550648488550386,-2.35084550989189,2.35084550989189,"left",26,294,1063
"kündigungen",-1.78470625196472,-0.222151129839663,-1.59708209239902,1.59708209239902,"left",12,295,2350
"profitorientierte",-1.77582719133458,-1.08778519084031,-1.030839730316,1.030839730316,"left",5,296,5642.5
"arbeitsleistungen",-1.77582719133458,-1.08778519084031,-1.030839730316,1.030839730316,"left",5,297,5642.5
"planfeststellungsverfahren",-1.77582719133458,-1.08778519084031,-1.030839730316,1.030839730316,"left",5,298,5642.5
"www.spd.de/fileadmin/dokumente/koalitionsvertrag/koalitionsvertrag_2021-2025.pdf",-1.77582719133458,-1.08778519084031,-1.030839730316,1.030839730316,"left",5,299,5642.5
"großbanken",-1.77013341474131,-0.293043252066514,-1.52887671608144,1.52887671608144,"left",11,300,2574
"beteiligungs",-1.76845871505327,-0.491868762715932,-1.3828879134131,1.3828879134131,"left",9,301,3131.5
"unbezahlte",-1.76845871505327,-0.491868762715932,-1.3828879134131,1.3828879134131,"left",9,302,3131.5
"geringverdienende",-1.76545900341337,-0.12084264425632,-1.66194631262568,1.66194631262568,"left",13,303,2182
"eigenanteile",-1.75865748671587,-0.113375085588037,-1.66173657245654,1.66173657245654,"left",13,304,2183
"privatisierung",-1.74797854227377,1.83315960119035,-4.37120975308392,4.37120975308392,"left",90,305,219
"ärmere",-1.74645395338818,-0.267093135386609,-1.5281240196516,1.5281240196516,"left",11,306,2579
"regenerative",-1.73980986949006,-0.17285510464756,-1.59575708414068,1.59575708414068,"left",12,307,2360
"bewegungsfreiheit",-1.73980986949006,-0.17285510464756,-1.59575708414068,1.59575708414068,"left",12,308,2360
"lizenz",-1.73980986949006,-0.17285510464756,-1.59575708414068,1.59575708414068,"left",12,309,2360
"weltanschaulichen",-1.73977212406381,-0.711810619197293,-1.21877813948264,1.21877813948264,"left",7,310,4049.5
